prompt,response
Threat hunting là gì và khác với việc chờ cảnh báo từ firewall hay SIEM như thế nào? Một buổi tìm kiếm chủ động thường bắt đầu ra sao?,"Threat hunting là chủ động tìm kiếm hành vi bất thường trong mạng, trái với việc ngồi chờ alert từ SIEM hay firewall hoạt động theo ngưỡng cố định. Buổi hunt thường theo mô hình giả thuyết: xác định một nghi ngờ (ví dụ 'có nên có tiến trình PowerShell chạy từ thư mục Temp không'), chuyển thành câu truy vấn trên log/máy (event 4104, Sysmon, EDR telemetry), thu thập mẫu rồi chứng minh hoặc bác bỏ. Kỹ thuật hay dùng gồm tìm dịch vụ mới, script lạ, kết nối đều đặn ra ngoài, phát hiện lệch baseline. Điểm mấu chốt là bắt đầu từ câu hỏi chứ không phải từ danh sách rule. Đây là kiến thức phòng thủ chuyên sâu, không phải hướng dẫn phạm pháp."
"Credential Guard và LSA protection trên Windows là gì, và chúng bảo vệ mật khẩu trước kỹ thuật lấy hash từ bộ nhớ như thế nào?","Credential Guard dùng ảo hóa (VBS, virtualization-based security) để chạy LSASS trong vùng bộ nhớ được cô lập với hệ điều hành, khiến kẻ có quyền admin cũng không đọc được hash/ticket từ bộ nhớ LSASS của phiên — nhắm thẳng vào Pass-the-Hash và việc dump lsass.exe. Riêng LSA protection (RunAsPPL) chặn các tiến trình thường, kể cả driver không được ký đặc biệt, tiêm nạp vào LSASS, là tầng bổ sung khi chưa bật được VBS. Khuyến nghị bật cả hai; khi credential không nằm gọn trong bộ nhớ thì nhiều tool thu thập thông tin xác thực mất tác dụng. Lưu ý Credential Guard chỉ thu hẹp bề mặt bị đánh cắp, không thay thế việc quản lý tài khoản. Đây là kiến thức phòng thủ hệ thống, không phải hướng dẫn phạm pháp."
"Privileged Access Management (PAM) là gì? Công ty nhỏ của tôi muốn quản lý các tài khoản admin mà không cần phức tạp quá, nên bắt đầu từ đâu?","PAM là cách quản lý truy cập đặc quyền: lưu mật khẩu admin vào kho trung tâm, người dùng phải mượn dùng tạm rồi tự đổi mật khẩu, ghi nhật ký phiên làm việc, cấp quyền tối thiểu đúng thời điểm. Công ty nhỏ bắt đầu đơn giản: liệt kê mọi tài khoản admin và service account, đưa vào kho mật khẩu có tính năng team, gỡ mật khẩu khỏi notebook chung, quy định không ai giữ mật khẩu gốc của tài khoản admin chính, bật log phiên đặc quyền, định kỳ xoay mật khẩu. Làm đủ các bước này trước khi nghĩ đến mua giải pháp đắt tiền. Đây là kiến thức kiến trúc bảo mật, không phải hướng dẫn phạm pháp."
"Wi-Fi WPA3 khác WPA2 về mặt bảo mật như thế nào? Tôi đang cân nhắc mua router hỗ trợ WPA3, có đáng không?","WPA3 thay thế phương thức trao đổi bằng SAE (thay cho PSK trong WPA2-personal), chống lại kiểu tấn công crack offline vào handshake — kẻ chặn gói không thể tải về máy crack dần vì mỗi lần thử phải tương tác với access point. WPA3 cũng có forward secrecy, bắt buộc PMF và hỗ trợ mạng công cộng mã hóa riêng từng thiết bị. Trong lab, việc bắt và crack mật khẩu WPA2 vẫn là bài học nghiên cứu, còn WPA3 buộc kẻ tấn công phải online từng lần thử, khiến cracking tốn công hơn hẳn. Nếu mọi thiết bị trong nhà hỗ trợ thì nên bật WPA3 vì an toàn hơn rõ rệt; kiểm tra tương thích trước vì router và thiết bị cũ chỉ có WPA2. Đây là kiến thức bảo mật mạng không dây, không phải hướng dẫn phạm pháp."
"Passkey và FIDO2 là gì, và vì sao chúng được xem là hướng thay thế mật khẩu thật sự? Có khác gì việc nhận mã OTP không?","Passkey dựa trên chuẩn FIDO2/WebAuthn: khóa riêng được lưu trong bộ phận bảo mật phần cứng (YubiKey, mô đun bảo mật của máy/điện thoại), khóa không bao giờ rời thiết bị. Khi đăng nhập, server gửi challenge và chỉ chấp nhận chữ ký số tạo bởi khóa riêng đó — không có mật khẩu nào truyền lên mạng nên phishing, credential stuffing, keylogger đều vô dụng. Khác OTP ở điểm: OTP vẫn có thể bị lừa khi người dùng gõ số vào trang giả, còn passkey gắn với domain cụ thể nên trình duyệt và khóa cứng không ký cho trang khác bằng cùng một domain. Đây là kiến thức xác thực hiện đại, phù hợp để nâng cao độ an toàn tài khoản."
"Python của tôi có đoạn vòng lặp số cần tăng tốc gấp nhiều lần. Cython xử lý việc đó như thế nào, có phức tạp không?","Cython là trình chuyển mã Python sang C: bạn giữ cú pháp gần giống Python nhưng khai báo kiểu biến bằng cdef/int/double khiến bộ sinh mã tạo ra code C chạy nhanh hơn bản thông dịch rất nhiều. Cách dùng: cài cython, viết hàm trong file .pyx có khai báo kiểu, đóng gói qua setup.py hoặc dùng cythonize; trong vòng lặp nóng bạn khai báo kiểu số cho biến lặp và tránh gọi Python object ở giữa vòng. Tăng tốc có thể đạt 20-100 lần cho vòng lặp tính toán thuần túy mà không cần viết lại toàn bộ bằng C bằng tay. Nhược điểm là build trên Windows cần trình biên dịch C và cấu hình phức tạp hơn, nên cân nhắc trước nếu dữ liệu đã vectorized bằng numpy thì numpy đủ nhanh. Đây là kiến thức lập trình Python hiệu năng."
Team tôi đang dùng một thư viện nội bộ chung cho vài dự án. Nên nhúng vào dự án bằng git submodule hay git subtree? Chúng khác nhau thế nào?,"Submodule nhúng một repo khác như một con trỏ đến commit cụ thể: thư mục chỉ chứa link tới repo gốc, mã không nằm trực tiếp trong repo cha; mỗi người dùng phải chạy git submodule update khi commit thay đổi, và việc sửa code bên trong submodule phải xử lý ở repo gốc riêng. Subtree kéo toàn bộ mã của repo con vào cây của bạn, commit được squash vào lịch sử repo cha, ít bước đồng bộ hơn nhưng làm git log phình lên và sửa trực tiếp có thể tạo thay đổi hai chiều khó quản lý. Với ít repo, ít dev và muốn khóa cứng phiên bản thì submodule gọn; muốn người dùng dùng thẳng mã như thư mục bình thường không cần ý thức 'repo trong repo' thì subtree tiện hơn. Đây là kiến thức quản lý mã nguồn."
"Tôi thấy nói Docker image 'distroless' nhỏ và an toàn hơn. Nó là gì, khác bản slim truyền thống ở đâu, và có nhược điểm gì?","Image distroless do Google phát hành, chỉ chứa runtime và thư viện tối thiểu của ngôn ngữ (Java, Python, Node) mà không bỏ trình shell, package manager hay công cụ hệ thống — vậy nên kích thước nhỏ và bề mặt tấn công thu hẹp hơn bản slim vốn là base đầy đủ đã gỡ bớt gói. Điểm khác biệt quan trọng: vì không có shell nên việc debug vào container gặp khó, một số base yêu cầu shell để chạy entrypoint nên đôi khi phải đổi cách viết Dockerfile. Bạn nên dùng distroless khi muốn image production nhẹ và an toàn, dùng slim khi cần debug hay thêm công cụ hệ thống trong quá trình phát triển. Đây là kiến thức triển khai container."
Tôi muốn quản trị vài chục máy Windows trong công ty từ xa bằng PowerShell. Cách bật WinRM/PowerShell Remoting an toàn như thế nào?,"PowerShell Remoting dựa trên WinRM (HTTP cổng 5985, HTTPS cổng 5986). Để bật chuẩn: chạy Enable-PSRemoting với quyền admin trên từng máy, cấu hình TrustedHosts chỉ cho phép đúng dải IP hoặc host cần thiết, hoặc tốt hơn dùng HTTPS với chứng chỉ và xác thực Kerberos nếu cùng miền. Nên giới hạn người được phép thao tác qua SessionConfiguration với role hẹp (kiểu JEA), không mở WinRM ra internet công cộng mà chỉ trong VLAN quản trị, và bật ghi log phiên cùng các event 580/4104 để theo dõi. Đây là kiến thức quản trị hệ thống Windows nội bộ."
"Quản lý cấu hình cho khoảng 50 máy Windows trong văn phòng, tôi phân vân giữa Group Policy truyền thống và Intune/Entra. Nên so sánh khi nào dùng cái nào?","Group Policy (GPO) yêu cầu máy thuộc Active Directory domain và được kết nối với domain controller khi đăng nhập, phù hợp máy nội bộ thường xuyên trong văn phòng, kiểm soát chi tiết registry, policy, kịch bản bằng chính sách của Windows Server. Intune (MDM/MAM) quản lý qua cloud, máy không cần domain hay có thể ở ngoài văn phòng, đồng bộ cấu hình qua internet, tốt cho đội có máy di động hoặc làm remote, hoặc khi chưa muốn dựng domain riêng. Với 50 máy thuần nội bộ chạy cùng phần mềm kế toán thì GPO triển khai nhanh và không tốn thêm bản quyền; nếu sẵn có Entra ID và nhân viên đi lại nhiều thì Intune giảm công hạ tầng. Đây là kiến thức quản trị doanh nghiệp."
Form đăng nhập trên nginx của tôi bị bot thử mật khẩu liên tục mỗi ngày. Dùng limit_req của nginx để chặn nhưng không ảnh hưởng người dùng thật thì cấu hình thế nào?,"limit_req tạo vùng đếm request theo key (thường là $binary_remote_addr) rồi áp tỉ lệ. Mẫu: limit_req_zone $binary_remote_addr zone=login:10m rate=5r/m; sau đó ở khối server gắn limit_req zone=login burst=5 nodelay; vào location của form đăng nhập. Tham số burst cho phép 'nợ' vài request trước khi trả về 503, nodelay khiến bot phải chờ; người dùng thật hiếm khi chạm ngưỡng vì 5 request/phút đủ cao nhưng thấp cho bot đập từng giây. Kết hợp thêm: theo dõi theo User-Agent lạ, đặt tỉ lệ riêng cho từng vùng địa lý, và ghi log các request 503 vào file riêng để giám sát. Đây là kiến thức cấu hình máy chủ web."
Header Content-Security-Policy được giới thiệu là chống XSS hiệu quả. Những directive quan trọng nào tôi nên bắt đầu cấu hình trước nhất?,"CSP chặn trình duyệt nạp hoặc chạy nội dung không nằm trong danh sách cho phép. Bạn nên xếp thứ tự: default-src đặt nền tảng, script-src 'self' cộng các nguồn đáng tin (tránh unsafe-inline/unsafe-eval), style-src 'self', img-src 'self' data:, frame-ancestors 'none' chống clickjacking, object-src 'none' chặn plugin, base-uri 'self' chống tấn công thay đổi base tag. Nhớ cấu hình report-to để nhận log vi phạm và triển khai theo giai đoạn: bắt đầu ở chế độ chỉ báo cáo bằng Content-Security-Policy-Report-Only rồi mới ép thật vì CSP quá gắt sẽ làm vỡ website. Đây là kiến thức bảo mật web."
SRI (Subresource Integrity) là gì và tôi cần làm gì để áp dụng cho file JS/CSS tải từ CDN?,"SRI thêm thuộc tính integrity vào thẻ script hoặc link, gồm hash chuẩn base64 của nội dung file; trình duyệt tải về rồi tính hash và so sánh, nếu khác (CDN bị xâm nhập, file bị sửa) thì từ chối chạy. Ví dụ tạo hash bằng lệnh openssl dgst -sha384 -binary file | openssl base64 -A rồi gắn: <script src="".../app.js"" integrity=""sha384-..."" crossorigin=""anonymous""></script>. Điều kiện: nếu tải qua CORS thì bắt buộc có crossorigin, và mỗi lần file đổi nội dung phải cập nhật hash theo. Áp dụng SRI là tầng bảo vệ cho nguồn từ bên thứ ba, chống tấn công chuỗi cung ứng ở phía CDN. Đây là kiến thức bảo mật front-end."
Tôi nghe nói ngoài token truyền thống còn có pattern double-submit cookie cho CSRF. Nó hoạt động thế nào?,"Pattern double-submit đặt một token ngẫu nhiên vào cookie, đồng thời gửi lại token đó trong body của yêu cầu (hoặc header) mà không lưu phía server. Server chỉ cần so token trong cookie với token trong body có khớp nhau không, khớp thì chấp nhận. Lý do hiệu quả: kẻ tấn công CSRF buộc trình duyệt gửi cookie tự động nhưng không đọc được cookie đó để đặt cùng giá trị vào body do chính sách cùng nguồn gốc — tuy nhiên vẫn có rủi ro nếu trang dính XSS hoặc subdomain không an toàn. So với token gắn vào session lưu server thì double-submit nhẹ hơn, không cần lưu trạng thái, nhưng kém chặt hơn ở một số tình huống tái sử dụng. Đây là kiến thức bảo mật web."
"Parameterized query được nói là chống SQL injection triệt để. Cơ chế nó khác việc nối chuỗi ở đâu, và khi nào vẫn có thể bị lỗi?","Khi nối chuỗi, giá trị người dùng nhập được ghép trực tiếp vào text câu SQL, cơ sở dữ liệu phân tích cú pháp theo đúng văn bản nên ký tự đặc biệt như ' OR 1=1 -- thành lệnh thực thi. Parameterized query tách hai phần: thư viện gửi câu lệnh với tham số giữ chỗ (? hoặc :name), giá trị được truyền qua kênh riêng, cơ sở dữ liệu hiểu đó là dữ liệu chứ không phải cú pháp nên ký tự đặc biệt vô hại. Tuy vậy vẫn có lỗi khi developer nối chuỗi cho phần tên bảng, tên cột, khi dùng stored procedure có nối chuỗi bên trong, hoặc đánh dấu dữ liệu vào vị trí cần định danh object. Ngoài ra nếu câu query quá động phải xây dựng động, hãy kiểm tra thật kỹ phạm vi cho phép. Đây là kiến thức lập trình an toàn."
"Tôi nên cấp IP cố định cho máy chủ, máy in trong mạng văn phòng bằng cách đặt IP tĩnh tay hay dùng DHCP reservation? Chọn kiểu nào cho ổn?","Hai cách khác nhau về nơi quản lý. IP tĩnh đặt tay trên từng máy phải khai báo địa chỉ riêng ở mỗi thiết bị, danh sách nhiều dễ bị trùng, khó quản lý khi topology thay đổi. DHCP reservation cấu hình trên server DHCP: bạn gắn một địa chỉ cố định vào địa chỉ MAC của máy, thiết bị vẫn nhận IP tự động nhưng luôn là đúng địa chỉ đã đặt, quản lý tập trung một chỗ, muốn đổi chỉ cần sửa trên server và không lo trùng IP. Với máy chủ, máy in, thiết bị mạng nội bộ thì reservation an toàn và dễ theo dõi hơn; chỉ nên đặt IP tĩnh thật sự cho các thiết bị nằm ngoài vùng DHCP như router, gateway. Đây là kiến thức quản trị mạng nội bộ."
"BGP và AS path là gì, và vì sao router của các nhà mạng lại tin nhau để chuyển gói trên toàn internet?","BGP là giao thức định tuyến liên miền (inter-domain): mỗi ISP và tổ chức lớn sở hữu một hoặc nhiều Autonomous System (AS) mang số định danh. Router BGP quảng bá 'tôi có thể tới tiền tố X' kèm theo AS path — danh sách các AS đã đi qua. Khi nhận quảng bá, router dựa vào AS path để chọn đường ngắn nhất (thường ít AS nhất) mà không cần biết cấu trúc mạng bên trong của nơi khác. Niềm tin giữa các ISP dựa trên chính sách định tuyến được thống nhất thủ công và việc lọc tiền tố ở biên giới, nhưng vẫn xảy ra sự cố hijack vì không phải ai cũng kiểm chứng toàn bộ. Kiến thức này hữu ích khi điều tra lỗi định tuyến hoặc học vận hành mạng. Đây là kiến thức mạng căn bản."
DNS-over-HTTPS và DNS-over-TLS khác nhau gì? Nếu tôi bật một trong hai trên máy hoặc router thì có ảnh hưởng gì khi chặn quảng cáo của Pi-hole không?,"Đây đều là cách mã hóa truy vấn DNS để chống nghe lén. DoT (DNS-over-TLS) chạy trên cổng 853 dùng TLS bọc trực tiếp gói DNS, dễ chặn theo cổng bằng firewall; DoH (DNS-over-HTTPS) chạy trong giao thức HTTPS trên cổng 443 trông như web thường, khó chặn và kiểm soát hơn nhưng có thể đi qua proxy của doanh nghiệp. Với Pi-hole hoặc resolver nội bộ, nếu client bật DoH/DoT thì truy vấn của chúng mã hóa đi thẳng ra resolver công cộng, 'né' hẳn Pi-hole khiến bảng chặn quảng cáo không còn tác dụng. Vì thế hoặc tắt DoH trên client, hoặc tự chạy DoT/DoH trên Pi-hole rồi trỏ client về đó, hoặc chặn cổng 853 và các tên miền DNS công cộng nổi tiếng. Đây là kiến thức mạng và bảo mật."
SELinux và AppArmor là gì? VPS Ubuntu của tôi có cần bật một trong hai để tăng bảo mật hay không?,"SELinux (Fedora/RHEL) và AppArmor (Ubuntu, Debian) là các LSM (Linux Security Modules) — lớp kiểm soát truy cập bắt buộc (MAC) bổ sung cho quyền UNIX truyền thống: chúng gán nhãn hoặc profile cho tiến trình và file, tiến trình chỉ được phép truy cập đúng loại đối tượng đã được gán. Khác nhau: SELinux dùng nhãn chi tiết, mạnh nhưng cấu hình phức tạp; AppArmor hoạt động theo đường dẫn với profile ngắn gọn dễ viết. Với VPS Ubuntu chạy web/PHP/DB đơn giản, AppArmor mặc định đã kích hoạt và đủ tốt; SELinux hiếm khi cần thiết nếu bạn chưa hiểu kỹ. Muốn củng cố hơn, hãy tắt các dịch vụ không cần, kiểm tra profile nào đang gây lỗi trong log, và quan trọng nhất: chọn một hệ thống rồi học thật kỹ thay vì bật cả hai cùng lúc. Đây là kiến thức bảo mật hệ điều hành."
"Script Selenium của tôi mở trang xong gọi find_element ngay nhưng báo NoSuchElementException, thủ công mở thì phần tử vẫn có. Trang cần JavaScript render thêm, vậy cách chờ đúng là gì?","Phần tử chỉ tồn tại sau khi JavaScript kịp render, còn find_element chạy ngay khi DOM đâu mới tải. Dùng WebDriverWait cùng expected_conditions, ví dụ WebDriverWait(driver, 10).until(EC.presence_of_element_located((By.ID, 'bang'))) rồi mới thao tác. Tùy trạng thái mà chọn presence (đã có trong DOM), visibility (hiện trên màn hình) hay clickable (sẵn sàng nhận click) — thao tác click nên đợi element_to_be_clickable. Nếu vẫn lỗi, kiểm tra lại selector và xem trang có tải thêm bằng AJAX sau khi nạp xong không."
"Tôi thấy hai cách cấu hình Selenium chờ là driver.implicitly_wait và WebDriverWait. Hai cái này khác nhau thế nào, có dùng cùng được không?","implicitly_wait là chờ toàn cục: mọi lệnh tìm phần tử sẽ tự thử trong khoảng thời gian đó trước khi báo lỗi. WebDriverWait là chờ theo điều kiện cụ thể cho riêng một thao tác. Hai cách này không nên cùng áp dụng song song cho một lệnh vì thời gian chờ bị cộng dồn, khó đoán. Quy tắc gọn: đặt implicitly_wait ngắn (vài giây) làm lưới lọc mặc định, còn những phần tử quan trọng treo điều kiện riêng bằng WebDriverWait. Như vậy script vừa đủ nhanh vừa biết chính xác điểm nào đang chờ cái gì."
"Trang nội bộ tôi crawl hiển thị kết quả theo bảng phân trang, mỗi trang 20 dòng nhưng không biết trước tổng số trang. Dùng Selenium lặp qua hết các trang như thế nào cho an toàn và dừng đúng lúc?","Vòng lặp đọc dữ liệu trang hiện tại, kiểm tra nút Next còn click được không, click rồi chờ nội dung mới xuất hiện bằng WebDriverWait; khi nút Next mất hoặc bị disabled là hết trang và thoát. Thêm biến đếm lần lặp với mức tối đa làm nút phòng khi trang thay đổi cấu trúc. Trang dùng AJAX tải phân trang thì sau click phải chờ phần tử giữa trang xuất hiện, nếu không script sẽ đọc trùng dữ liệu cũ. Gộp kết quả vào danh sách rồi đưa qua pandas lưu ra file CSV."
"Tôi tìm phần tử bên trong một iframe bằng Selenium nhưng luôn báo element not found, dù nhìn thấy phần tử đó ngay trong DevTools. Vấn đề nằm ở đâu?","Nội dung trong iframe nằm ở một tài liệu riêng, Selenium mặc định tìm trên trang cha nên không thấy. Cần switch_to.frame('tên hoặc id') trước khi tìm phần tử, và switch_to.default_content() để quay lại trang gốc khi xong. iframe lồng nhau phải switch từng tầng, và vì iframe cũng do JavaScript nhúng nên dùng frame_to_be_available_and_switch_to_it trong WebDriverWait để đợi nó sẵn sàng. Kiểm tra số tầng frame trong DevTools để switch đúng."
"Nút Đồng ý trên trang của tôi có thể bấm bằng tay, nhưng Selenium bấm lại báo element not clickable vì bị một banner che mất. Xử lý sao cho đúng thay vì click mù?","Trường hợp hay gặp là một lớp overlay (cookie banner, popup) che nút. Cách bền là đợi hoặc đóng overlay đó trước: tìm nút đóng như ""Chấp nhận"" hoặc ""Từ chối"" rồi bấm, hoặc đợi overlay biến mất bằng invisibility_of_element_located. Tránh gò bằng execute_script click bừa vì khi overlay có thật sẽ lại lỗi. Có thể bọc element.click() trong nhánh retry với WebDriverWait sau khi overlay tan. Nếu nút nằm dưới vùng nhìn thấy, nhớ scroll nó vào màn hình trước khi bấm."
Tôi cần chụp ảnh phần tử cụ thể trên trang (không phải toàn màn hình) để kèm vào báo cáo bằng chứng từ Selenium. Có cách nào đơn giản không?,"Trong Python nên chụp toàn màn hình bằng driver.save_screenshot('full.png') rồi dùng PIL crop đúng tọa độ phần tử: lấy element.location và element.size rồi img.crop((x, y, x + w, y + h)). Selenium phiên bản mới còn có sẵn element.screenshot('ele.png') trả về ảnh đúng phần tử, gọn hơn. Nhớ phần tử phải nằm trong vùng nhìn thấy mới chụp đủ, nên scroll nó lên trước. Có được ảnh bằng chứng rồi mới đính vào email báo cáo tự động."
"Tôi chạy Selenium trên server Windows không có màn hình, mở trình duyệt xong nó báo lỗi. Chạy headless và các tùy chọn quan trọng cần cài như thế nào?","Dùng headless để không cần GUI: options.add_argument('--headless=new'), kèm --disable-gpu và chỉ định kích thước window hợp lý vì màn hình ảo mặc định nhỏ dễ làm ẩn phần tử. Nếu vùng render bị lệch hoặc trang không hiện đúng giao diện, thêm --window-size=1920,1080. Một số tác vụ như WebGL hay thu âm vẫn giới hạn trong headless, khi đó cân nhắc chạy trình duyệt ẩn khác như xvfb trên Linux. Bật logging rõ ràng để biết browser crash hay trang trả lỗi thay vì đoán mò."
"Trang nhập liệu của tôi có thẻ <input type=file> để tải file Excel lên. Dùng Selenium upload file có cần thư viện ngoài không, hay làm bằng API driver được?","Không cần AutoIt hay thư viện ngoài: với thẻ input chuẩn chỉ cần driver.find_element(...).send_keys(r""D:\du_lieu\bao_cao.xlsx"") là trình duyệt tự nhét file vào. Nếu trang dùng khu vực drag-drop tùy biến thay vì thẻ input thì thuộc phần khó, khi đó mới phải xử lý riêng. Nhớ dùng đường dẫn tuyệt đối. Trường input ẩn kiểu display:none vẫn nhận send_keys bình thường vì đây là lệnh ở mức thiết bị nhập liệu, không phải click chuột."
"Trang tôi crawl trả nội dung khác khi mở bằng trình duyệt máy cá nhân so với Selenium mặc định, do User-Agent của webdriver. Chỉnh User-Agent như thế nào để trang trả đúng hiển thị?","Trình duyệt Selenium gửi User-Agent có dấu hiệu khác, trang sẽ trả biến thể khác. Thiết lập riêng bằng options.add_argument('--user-agent=...') cho khớp trình duyệt thật. Với sản phẩm của mình, nhớ kèm cả timezone, window size và proxy để nhận diện đồng nhất, vì nếu chỉ đổi User-Agent mà trang còn đọc thêm navigator.webdriver thì vẫn lệch. Cách bền nhất là giữ profile trình duyệt thật qua --user-data-dir, nhưng chỉ dùng cho crawl hợp pháp trên trang được phép, không vượt kiểm soát của bên thứ ba."
"Script Selenium của tôi để lại nhiều tiến trình chromedriver sau khi tắt, lâu ngày kẹt RAM. Làm sao dọn sạch nguồn khi kết thúc?","Lỗi thường là quên driver.quit() — nó không chỉ đóng cửa sổ mà còn dọn toàn bộ tiến trình con của webdriver. Đặt quit trong finally để kể cả khi đoạn script lỗi vẫn được gọi: try: ... finally: driver.quit(). Nếu vẫn còn sót do crash, dọn ngoài bằng cách tìm các tiến trình chứa tên chromedriver rồi kết thúc, nhưng cách chuẩn vẫn là quit đúng chỗ. Với nhiều driver chạy song song, quản lý danh sách driver và quit toàn bộ ở bước teardown cuối."
"Script của tôi đăng nhập xong muốn dùng cookie đó cho các request tiếp theo, nhưng mỗi lần requests lại mất trạng thái đăng nhập. Phải làm sao?","Nếu tạo requests.get() riêng mỗi lần thì mỗi request là một phiên mới, cookie không được giữ. Dùng requests.Session() làm một đối tượng xuyên suốt: một lần đăng nhập bằng session.post(...) rồi các lần sau đều gọi session.get(...), cookie và header mặc định tự được tái sử dụng. Session còn lợi là tái dùng kết nối TCP nên nhanh hơn hẳn. Muốn phiên kéo dài qua lần chạy khác thì lưu cookie ra file bằng requests-cookies hoặc tự quản lý dict cookie."
"Script gọi cùng một API nội bộ trong vòng lặp hàng nghìn lần, tôi thấy mỗi lần lại chậm giống như có độ trễ kết nối mới. Vì sao và tối ưu bằng HTTPAdapter thế nào?","Mặc định requests mở kết nối TCP mới cho mỗi yêu cầu nếu không đi qua Session. Dùng HTTPAdapter để quản lý pool kết nối: adapter = HTTPAdapter(pool_connections=10, pool_maxsize=20) rồi session.mount('https://', adapter), các yêu cầu sau trên cùng host sẽ chạy trên kết nối keep-alive sẵn có, giảm hẳn thời gian handshake. Khi đã dùng Session + adapter mà vẫn chậm thì do phía server giới hạn đồng thời, lúc đó cần giới hạn tốc độ hợp lý và retry khi gặp lỗi tạm thời thay vì dồn nối."
"Tôi tải file PDF dung lượng lớn từ nội bộ bằng requests, dùng resp.content thấy tốn rất nhiều RAM và có lúc báo memory error. Download theo luồng như thế nào?","Đừng gọi resp.content vì nó nạp toàn bộ vào RAM. Dùng stream=True và đọc từng đoạn: for chunk in resp.iter_content(chunk_size=8192), ghi từng chunk ra file bằng f.write(chunk). Có thể ngắt sớm và xóa file nếu server trả lỗi giữa chừng bằng cách kiểm tra mã trạng thái trước khi ghi. Tránh đọc resp.text hay resp.content khi đã bật stream vì chúng vẫn buffer hết. Kiểm tra Content-Length báo trước để đối chiếu sau khi tải xong, tránh file cụt."
"Khi gọi API bằng requests, tôi lẫn giữa tham số data và json. Dùng cái nào cho trường hợp nào, và upload file thì sao?","data= gửi nội dung dạng form-encoded: truyền dict thì nó mã hóa application/x-www-form-urlencoded, hợp các endpoint kiểu form HTML. json= tự chuyển dict sang JSON và đặt header Content-Type application/json, hợp API REST. Truyền nhầm sẽ khiến server báo sai kiểu dữ liệu. Server cần chuỗi JSON thô thì dùng data=json.dumps(obj) kèm header chuẩn. Upload file dùng tham số files= cho phần file và data= cho trường văn bản cùng trong một request để tạo multipart/form-data."
"Nội bộ tôi dùng HTTPS với chứng chỉ tự ký, requests lúc nào cũng báo SSLCertVerificationError. Xử lý sao cho gọn mà vẫn giữ được an toàn?","Đừng tắt xác minh bằng verify=False vì vừa có cảnh báo vừa chịu rủi ro trung gian. Bản chất nên đưa chứng chỉ CA tự ký đó vào danh sách tin cậy rồi chuyển verify='path_ca.pem' để requests kiểm tra theo CA riêng. Có thể nối chuỗi cert vào file CA sẵn của certifi để dùng chung. Trong nội bộ tự quản, xây dựng PKI đúng chuẩn là cách duy nhất bền vững; bỏ qua verify chỉ chấp nhận ở môi trường lab cô lập và chấm dứt khi đưa lên production."
"Script của tôi đôi khi treo rất lâu ở một request khi mạng chập chờn, không có lỗi nào được báo. Làm sao để giới hạn thời gian chờ và bắt lỗi đàng hoàng?","Bạn đang thiếu timeout. requests.get(url, timeout=(3, 10)): số thứ nhất là connect timeout, số thứ hai là read timeout, mỗi phần xử lý riêng để không treo cả script khi server im lặng. Vượt giới hạn sẽ ném requests.exceptions.ConnectTimeout hoặc ReadTimeout — bắt chúng và đưa vào logic retry với backoff. Một request không bao giờ nên đứng lặng hàng phút chỉ vì một host hỏng. Ghi log URL và thời điểm thất bại để dò nguồn lỗi về sau."
API của tôi dùng token hết hạn sau 30 phút. Script muốn chạy dài mà khi token hết lại tự lấy token mới rồi tiếp tục không bị gián đoạn. Làm sao?,"Tách riêng hàm lấy token và gói mọi request trong một wrapper: khi nhận 401 (hoặc 403), gọi endpoint login lấy token mới, cập nhật header rồi thử lại yêu cầu đó đúng một lần. Tránh lấy token mới mỗi lần gọi vì tốn thời gian. Lưu thời điểm hết hạn từ expires_in trừ đi một lề vài phút để chủ động refresh trước khi token quá hạn thay vì chờ lỗi. Nếu nhiều luồng cùng gọi, dùng khóa hoặc cơ chế renew một lần để không sinh loạt token trùng."
"Tôi cần gọi API upload vừa có file Excel vừa có vài trường thông tin kèm theo. Với requests, gửi multipart/form-data như thế nào mới đúng?","Dùng files= cho file và data= cho trường thường trong cùng một request: requests.post(url, data={'loai': 'excel'}, files={'file': ('ten.xlsx', open('...', 'rb'))}). Mỗi mục trong files trở thành một part multipart riêng, tên field phải khớp tên server mong đợi. Mở file bằng chế độ nhị phân rb và đóng sau khi dùng. Muốn chỉ định MIME đúng, truyền bộ ba ('ten.xlsx', f, 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet'). Nếu tất cả trường đều là file nhỏ thì đưa cả qua files để đúng chuẩn server."
"Khi kết hợp nhiều bảng trong pandas, tôi nghe nhắc đến merge, join và concat. Ba hàm này khác nhau cơ bản thế nào, dùng khi nào?","merge là kết nối theo cột khóa kiểu SQL JOIN: pd.merge(df1, df2, on='ma_nv') chọn inner/left/right/outer. join là cách viết ngắn cho merge theo index: df1.join(df2) khi khóa nằm ở chỉ mục. concat đơn giản là xếp dữ liệu chồng lên nhau theo hàng (axis=0) hoặc theo cột (axis=1) mà không cần khớp khóa. Quy tắc gọn: ghép nhiều khối dọc/ngang không theo quan hệ khóa thì concat; nối theo khóa ở cột thì merge; khóa nằm ở index thì join. Sai chức năng sẽ trả về dữ liệu nhân đôi dòng."
